timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-05T06:51:42Z,7877,0.0,2.8,0.0,0.0
2026-09-05T06:51:52Z,7877,0.0,1581.8,0.0,0.0
2026-09-05T06:52:02Z,7877,0.0,1603.0,0.0,0.0
2026-09-05T06:52:12Z,7877,0.0,1494.7,0.0,0.0
2026-09-05T06:52:22Z,7877,0.0,1371.9,0.0,0.0
2026-09-05T06:52:32Z,7877,0.0,1394.9,0.0,0.0
2026-09-05T06:52:42Z,7877,0.0,1297.9,0.0,0.0
2026-09-05T06:52:52Z,7877,0.0,1297.9,0.0,0.0
2026-09-05T06:53:02Z,7877,0.0,1298.9,0.0,0.0
2026-09-05T06:53:12Z,7877,0.0,1297.8,0.0,0.0
2026-09-05T06:53:22Z,7877,0.0,1298.8,0.0,0.0
2026-09-05T06:53:32Z,7877,0.0,1320.2,0.0,0.0
2026-09-05T06:53:42Z,7877,0.0,1320.6,0.0,0.0
2026-09-05T06:53:52Z,7877,0.0,1322.1,0.0,0.0
2026-09-05T06:54:02Z,7877,0.0,1322.9,0.0,0.0
2026-09-05T06:54:12Z,7877,0.0,1322.6,0.0,0.0
2026-09-05T06:54:22Z,7877,0.0,1322.0,0.0,0.0
2026-09-05T06:54:32Z,7877,0.0,1320.7,0.0,0.0
2026-09-05T06:54:42Z,7877,0.0,1321.9,0.0,0.0
2026-09-05T06:54:52Z,7877,0.0,1321.3,0.0,0.0
2026-09-05T06:55:02Z,7877,0.0,1322.2,0.0,0.0
2026-09-05T06:55:12Z,7877,0.0,1321.1,0.0,0.0
2026-09-05T06:55:22Z,7877,0.0,1320.7,0.0,0.0
2026-09-05T06:55:32Z,7877,0.0,1321.9,0.0,0.0
2026-09-05T06:55:42Z,7877,0.0,1321.7,0.0,0.0
2026-09-05T06:55:52Z,7877,0.0,1322.9,0.0,0.0
2026-09-05T06:56:02Z,7877,0.0,1321.7,0.0,0.0
2026-09-05T06:56:12Z,7877,0.0,1320.6,0.0,0.0
2026-09-05T06:56:22Z,7877,0.0,1322.0,0.0,0.0
2026-09-05T06:56:32Z,7877,0.0,1322.0,0.0,0.0
2026-09-05T06:56:42Z,7877,0.0,1322.6,0.0,0.0
2026-09-05T06:56:52Z,7877,0.0,1321.9,0.0,0.0
2026-09-05T06:57:02Z,7877,0.0,1322.0,0.0,0.0
2026-09-05T06:57:12Z,7877,0.0,1319.3,0.0,0.0
2026-09-05T06:57:22Z,7877,0.0,1322.5,0.0,0.0
2026-09-05T06:57:32Z,7877,0.0,1321.0,0.0,0.0
2026-09-05T06:57:42Z,7877,0.0,1319.4,0.0,0.0
2026-09-05T06:57:52Z,7877,0.0,1321.0,0.0,0.0
2026-09-05T06:58:02Z,7877,0.0,1320.7,0.0,0.0
2026-09-05T06:58:12Z,7877,0.0,1319.0,0.0,0.0
2026-09-05T06:58:22Z,7877,0.0,1320.9,0.0,0.0
2026-09-05T06:58:32Z,7877,0.0,1319.3,0.0,0.0
2026-09-05T06:58:42Z,7877,0.0,1320.1,0.0,0.0
2026-09-05T06:58:52Z,7877,0.0,1319.8,0.0,0.0
2026-09-05T06:59:02Z,7877,0.0,1321.8,0.0,0.0
2026-09-05T06:59:12Z,7877,0.0,1319.6,0.0,0.0
2026-09-05T06:59:22Z,7877,0.0,1319.4,0.0,0.0
2026-09-05T06:59:32Z,7877,0.0,1320.5,0.0,0.0
2026-09-05T06:59:42Z,7877,0.0,1320.0,0.0,0.0
2026-09-05T06:59:52Z,7877,0.0,1319.0,0.0,0.0
2026-09-05T07:00:02Z,7877,0.0,1319.1,0.0,0.0
2026-09-05T07:00:12Z,7877,0.0,1320.2,0.0,0.0
2026-09-05T07:00:22Z,7877,0.0,1318.9,0.0,0.0
2026-09-05T07:00:32Z,7877,0.0,1319.5,0.0,0.0
2026-09-05T07:00:42Z,7877,0.0,1319.1,0.0,0.0
2026-09-05T07:00:52Z,7877,0.0,1318.9,0.0,0.0
2026-09-05T07:01:02Z,7877,0.0,1318.9,0.0,0.0
2026-09-05T07:01:12Z,7877,0.0,1319.4,0.0,0.0
2026-09-05T07:01:22Z,7877,0.0,1319.2,0.0,0.0
2026-09-05T07:01:32Z,7877,0.0,1319.8,0.0,0.0
2026-09-05T07:01:42Z,7877,0.0,1309.4,0.0,0.0
2026-09-05T07:01:52Z,7877,0.0,1309.3,0.0,0.0
2026-09-05T07:02:02Z,7877,0.0,1309.4,0.0,0.0
2026-09-05T07:02:12Z,7877,0.0,1332.8,0.0,0.0
2026-09-05T07:02:22Z,7877,0.0,1333.0,0.0,0.0
2026-09-05T07:02:32Z,7877,0.0,1332.6,0.0,0.0
2026-09-05T07:02:42Z,7877,0.0,1333.6,0.0,0.0
2026-09-05T07:02:52Z,7877,0.0,1301.7,0.0,0.0
2026-09-05T07:03:02Z,7877,0.0,1301.5,0.0,0.0
2026-09-05T07:03:12Z,7877,0.0,1300.0,0.0,0.0
2026-09-05T07:03:22Z,7877,0.0,1347.8,0.0,0.0
2026-09-05T07:03:32Z,7877,0.0,1347.4,0.0,0.0
2026-09-05T07:03:42Z,7877,0.0,1347.8,0.0,0.0
2026-09-05T07:03:52Z,7877,0.0,1337.1,0.0,0.0
2026-09-05T07:04:03Z,7877,0.0,1336.9,0.0,0.0
2026-09-05T07:04:13Z,7877,0.0,1336.5,0.0,0.0
2026-09-05T07:04:23Z,7877,0.0,1337.7,0.0,0.0
2026-09-05T07:04:33Z,7877,0.0,1347.4,0.0,0.0
2026-09-05T07:04:43Z,7877,0.0,1347.1,0.0,0.0
2026-09-05T07:04:53Z,7877,0.0,1345.2,0.0,0.0
2026-09-05T07:05:03Z,7877,0.0,1313.9,0.0,0.0
2026-09-05T07:05:13Z,7877,0.0,1314.6,0.0,0.0
2026-09-05T07:05:23Z,7877,0.0,1317.1,0.0,0.0
2026-09-05T07:05:33Z,7877,0.0,1315.0,0.0,0.0
2026-09-05T07:05:43Z,7877,0.0,1349.4,0.0,0.0
2026-09-05T07:05:53Z,7877,0.0,1349.5,0.0,0.0
2026-09-05T07:06:03Z,7877,0.0,1349.2,0.0,0.0
2026-09-05T07:06:13Z,7877,0.0,1338.2,0.0,0.0
2026-09-05T07:06:23Z,7877,0.0,1360.0,0.0,0.0
2026-09-05T07:06:33Z,7877,0.0,1359.7,0.0,0.0
2026-09-05T07:06:43Z,7877,0.0,1371.5,0.0,0.0
2026-09-05T07:06:53Z,7877,0.0,1371.5,0.0,0.0
2026-09-05T07:07:03Z,7877,0.0,1338.7,0.0,0.0
2026-09-05T07:07:13Z,7877,0.0,1338.8,0.0,0.0
2026-09-05T07:07:23Z,7877,0.0,1339.2,0.0,0.0
2026-09-05T07:07:33Z,7877,0.0,1339.3,0.0,0.0
2026-09-05T07:07:43Z,7877,0.0,1370.9,0.0,0.0
2026-09-05T07:07:53Z,7877,0.0,1371.8,0.0,0.0
2026-09-05T07:08:03Z,7877,0.0,1373.2,0.0,0.0
2026-09-05T07:08:13Z,7877,0.0,1371.5,0.0,0.0
2026-09-05T07:08:23Z,7877,0.0,1350.5,0.0,0.0
2026-09-05T07:08:33Z,7877,0.0,1350.2,0.0,0.0
2026-09-05T07:08:43Z,7877,0.0,1372.8,0.0,0.0
2026-09-05T07:08:53Z,7877,0.0,1373.4,0.0,0.0
2026-09-05T07:09:03Z,7877,0.0,1371.0,0.0,0.0
2026-09-05T07:09:13Z,7877,0.0,1339.6,0.0,0.0
2026-09-05T07:09:23Z,7877,0.0,1272.9,0.0,0.0
2026-09-05T07:09:33Z,7877,0.0,1326.3,0.0,0.0
2026-09-05T07:09:43Z,7877,0.0,1327.3,0.0,0.0
2026-09-05T07:09:53Z,7877,0.0,1318.2,0.0,0.0
2026-09-05T07:10:03Z,7877,0.0,1317.5,0.0,0.0
2026-09-05T07:10:13Z,7877,0.0,1314.6,0.0,0.0
2026-09-05T07:10:23Z,7877,0.0,1316.8,0.0,0.0
2026-09-05T07:10:33Z,7877,0.0,1325.5,0.0,0.0
2026-09-05T07:10:43Z,7877,0.0,1325.6,0.0,0.0
2026-09-05T07:10:53Z,7877,0.0,1325.4,0.0,0.0
2026-09-05T07:11:03Z,7877,0.0,1327.2,0.0,0.0
2026-09-05T07:11:13Z,7877,0.0,1325.5,0.0,0.0
2026-09-05T07:11:23Z,7877,0.0,1325.1,0.0,0.0
2026-09-05T07:11:33Z,7877,0.0,1326.6,0.0,0.0
