timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-03T19:06:36Z,15354,32.9,91.7,0,0
2026-09-03T19:07:45Z,15552,4.9,16.1,0,0
2026-09-03T19:07:56Z,15552,364.5,1581.0,0,0
