timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-05T13:28:18Z,67607,0.0,0.3,0.0,0.0
2026-09-05T13:28:28Z,67607,124.4,1338.2,0.0,0.0
2026-09-05T13:28:38Z,67607,120.7,1316.0,0.0,0.0
2026-09-05T13:28:48Z,67607,126.3,1248.1,0.0,0.0
2026-09-05T13:28:58Z,67607,130.1,1298.2,0.0,0.0
2026-09-05T13:29:08Z,67607,127.1,1166.9,0.0,0.0
2026-09-05T13:29:18Z,67607,129.0,1168.6,0.0,0.0
2026-09-05T13:29:28Z,67607,129.1,1169.9,0.0,0.0
2026-09-05T13:29:38Z,67607,127.1,1171.6,0.0,0.0
2026-09-05T13:29:48Z,67607,127.9,1170.9,0.0,0.0
2026-09-05T13:29:58Z,67607,129.1,1171.3,0.0,0.0
2026-09-05T13:30:08Z,67607,130.7,1171.0,0.0,0.0
2026-09-05T13:30:18Z,67607,129.6,1172.1,0.0,0.0
2026-09-05T13:30:28Z,67607,129.5,1172.3,0.0,0.0
2026-09-05T13:30:38Z,67607,126.4,1172.5,0.0,0.0
2026-09-05T13:30:48Z,67607,127.8,1171.8,0.0,0.0
2026-09-05T13:30:58Z,67607,128.7,1172.1,0.0,0.0
2026-09-05T13:31:08Z,67607,127.3,1172.2,0.0,0.0
2026-09-05T13:31:18Z,67607,127.7,1175.1,0.0,0.0
2026-09-05T13:31:28Z,67607,127.4,1174.2,0.0,0.0
2026-09-05T13:31:38Z,67607,126.1,1174.2,0.0,0.0
2026-09-05T13:31:48Z,67607,126.6,1173.5,0.0,0.0
2026-09-05T13:31:58Z,67607,128.5,1174.3,0.0,0.0
2026-09-05T13:32:08Z,67607,126.2,1173.2,0.0,0.0
2026-09-05T13:32:18Z,67607,128.6,1174.1,0.0,0.0
2026-09-05T13:32:28Z,67607,125.6,1174.2,0.0,0.0
2026-09-05T13:32:38Z,67607,125.1,1174.2,0.0,0.0
2026-09-05T13:32:48Z,67607,127.2,1174.6,0.0,0.0
2026-09-05T13:32:58Z,67607,128.6,1173.8,0.0,0.0
2026-09-05T13:33:08Z,67607,127.3,1172.7,0.0,0.0
2026-09-05T13:33:18Z,67607,127.7,1174.5,0.0,0.0
2026-09-05T13:33:28Z,67607,128.1,1171.9,0.0,0.0
2026-09-05T13:33:38Z,67607,127.2,1171.7,0.0,0.0
2026-09-05T13:33:48Z,67607,127.3,1171.1,0.0,0.0
2026-09-05T13:33:58Z,67607,127.2,1172.1,0.0,0.0
2026-09-05T13:34:08Z,67607,126.5,1172.1,0.0,0.0
2026-09-05T13:34:18Z,67607,129.0,1171.9,0.0,0.0
2026-09-05T13:34:28Z,67607,128.3,1172.4,0.0,0.0
2026-09-05T13:34:38Z,67607,126.3,1171.8,0.0,0.0
2026-09-05T13:34:48Z,67607,126.2,1171.6,0.0,0.0
2026-09-05T13:34:58Z,67607,125.3,1171.7,0.0,0.0
2026-09-05T13:35:08Z,67607,126.2,1171.8,0.0,0.0
2026-09-05T13:35:18Z,67607,125.5,1171.0,0.0,0.0
2026-09-05T13:35:28Z,67607,126.3,1171.7,0.0,0.0
2026-09-05T13:35:38Z,67607,126.1,1172.8,0.0,0.0
2026-09-05T13:35:48Z,67607,126.0,1171.9,0.0,0.0
2026-09-05T13:35:58Z,67607,126.8,1171.7,0.0,0.0
2026-09-05T13:36:08Z,67607,125.3,1171.7,0.0,0.0
2026-09-05T13:36:18Z,67607,125.6,1172.3,0.0,0.0
2026-09-05T13:36:28Z,67607,126.7,1170.1,0.0,0.0
2026-09-05T13:36:38Z,67607,125.7,1172.3,0.0,0.0
2026-09-05T13:36:48Z,67607,125.5,1169.5,0.0,0.0
2026-09-05T13:36:58Z,67607,125.6,1171.9,0.0,0.0
2026-09-05T13:37:08Z,67607,124.7,1169.3,0.0,0.0
2026-09-05T13:37:18Z,67607,128.2,1170.7,0.0,0.0
2026-09-05T13:37:28Z,67607,126.4,1169.3,0.0,0.0
2026-09-05T13:37:38Z,67607,127.8,1170.2,0.0,0.0
2026-09-05T13:37:48Z,67607,125.9,1169.4,0.0,0.0
2026-09-05T13:37:58Z,67607,122.6,1169.8,0.0,0.0
2026-09-05T13:38:08Z,67607,125.2,1170.0,0.0,0.0
2026-09-05T13:38:18Z,67607,132.7,1158.8,0.0,0.0
2026-09-05T13:38:28Z,67607,127.7,1160.5,0.0,0.0
2026-09-05T13:38:38Z,67607,127.3,1163.0,0.0,0.0
2026-09-05T13:38:48Z,67607,128.7,1182.3,0.0,0.0
2026-09-05T13:38:58Z,67607,128.9,1182.5,0.0,0.0
2026-09-05T13:39:09Z,67607,124.6,1183.8,0.0,0.0
2026-09-05T13:39:19Z,67607,130.4,1181.8,0.0,0.0
2026-09-05T13:39:29Z,67607,123.0,1152.9,0.0,0.0
2026-09-05T13:39:39Z,67607,124.7,1153.4,0.0,0.0
2026-09-05T13:39:49Z,67607,118.3,1153.2,0.0,0.0
2026-09-05T13:39:59Z,67607,126.6,1207.5,0.0,0.0
2026-09-05T13:40:09Z,67607,125.8,1207.0,0.0,0.0
