timestamp,pid,cpu_percent,ram_rss_mb,gpu_vram_mb,gpu_decoder_percent
2026-09-05T06:29:11Z,7367,0.0,2.5,0.0,0.0
2026-09-05T06:29:21Z,7367,0.0,2078.5,0.0,0.0
2026-09-05T06:29:31Z,7367,0.0,2100.2,0.0,0.0
2026-09-05T06:29:41Z,7367,0.0,2100.2,0.0,0.0
2026-09-05T06:29:51Z,7367,0.0,2079.8,0.0,0.0
2026-09-05T06:30:01Z,7367,0.0,2079.8,0.0,0.0
2026-09-05T06:30:11Z,7367,0.0,2079.8,0.0,0.0
2026-09-05T06:30:21Z,7367,0.0,2080.0,0.0,0.0
2026-09-05T06:30:31Z,7367,0.0,2080.0,0.0,0.0
2026-09-05T06:30:41Z,7367,0.0,2080.0,0.0,0.0
2026-09-05T06:30:51Z,7367,0.0,2080.0,0.0,0.0
2026-09-05T06:31:01Z,7367,0.0,2080.1,0.0,0.0
2026-09-05T06:31:11Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:31:21Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:31:31Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:31:41Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:31:51Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:32:01Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:32:11Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:32:21Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:32:31Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:32:41Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:32:51Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:33:01Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:33:11Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:33:21Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:33:31Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:33:41Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:33:51Z,7367,0.0,2080.2,0.0,0.0
2026-09-05T06:34:01Z,7367,0.0,2080.5,0.0,0.0
2026-09-05T06:34:11Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:34:21Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:34:31Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:34:41Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:34:51Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:35:01Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:35:11Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:35:21Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:35:31Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:35:41Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:35:51Z,7367,0.0,2080.3,0.0,0.0
2026-09-05T06:36:01Z,7367,0.0,2080.6,0.0,0.0
2026-09-05T06:36:11Z,7367,0.0,2080.9,0.0,0.0
2026-09-05T06:36:21Z,7367,0.0,2080.9,0.0,0.0
2026-09-05T06:36:31Z,7367,0.0,2080.9,0.0,0.0
2026-09-05T06:36:41Z,7367,0.0,2080.9,0.0,0.0
2026-09-05T06:36:51Z,7367,0.0,2080.9,0.0,0.0
2026-09-05T06:37:01Z,7367,0.0,2080.9,0.0,0.0
2026-09-05T06:37:11Z,7367,0.0,2081.0,0.0,0.0
2026-09-05T06:37:21Z,7367,0.0,2081.0,0.0,0.0
2026-09-05T06:37:31Z,7367,0.0,2081.1,0.0,0.0
2026-09-05T06:37:41Z,7367,0.0,2081.1,0.0,0.0
2026-09-05T06:37:52Z,7367,0.0,2081.1,0.0,0.0
2026-09-05T06:38:02Z,7367,0.0,2081.1,0.0,0.0
2026-09-05T06:38:12Z,7367,0.0,2081.1,0.0,0.0
2026-09-05T06:38:22Z,7367,0.0,2081.6,0.0,0.0
2026-09-05T06:38:32Z,7367,0.0,2081.6,0.0,0.0
2026-09-05T06:38:42Z,7367,0.0,2081.6,0.0,0.0
2026-09-05T06:38:52Z,7367,0.0,2081.6,0.0,0.0
2026-09-05T06:39:02Z,7367,0.0,2081.7,0.0,0.0
2026-09-05T06:39:12Z,7367,0.0,2081.8,0.0,0.0
2026-09-05T06:39:22Z,7367,0.0,2081.8,0.0,0.0
2026-09-05T06:39:32Z,7367,0.0,2082.9,0.0,0.0
2026-09-05T06:39:42Z,7367,0.0,2082.5,0.0,0.0
2026-09-05T06:39:52Z,7367,0.0,2102.9,0.0,0.0
2026-09-05T06:40:02Z,7367,0.0,2082.5,0.0,0.0
2026-09-05T06:40:12Z,7367,0.0,2082.5,0.0,0.0
2026-09-05T06:40:22Z,7367,0.0,2082.7,0.0,0.0
2026-09-05T06:40:32Z,7367,0.0,2082.7,0.0,0.0
2026-09-05T06:40:42Z,7367,0.0,2082.7,0.0,0.0
2026-09-05T06:40:52Z,7367,0.0,2089.7,0.0,0.0
2026-09-05T06:41:02Z,7367,0.0,2089.7,0.0,0.0
2026-09-05T06:41:12Z,7367,0.0,2089.7,0.0,0.0
2026-09-05T06:41:22Z,7367,0.0,2089.7,0.0,0.0
2026-09-05T06:41:32Z,7367,0.0,2089.7,0.0,0.0
2026-09-05T06:41:42Z,7367,0.0,2089.7,0.0,0.0
2026-09-05T06:41:52Z,7367,0.0,2089.7,0.0,0.0
2026-09-05T06:42:02Z,7367,0.0,2089.8,0.0,0.0
2026-09-05T06:42:12Z,7367,0.0,2089.8,0.0,0.0
2026-09-05T06:42:22Z,7367,0.0,2090.1,0.0,0.0
2026-09-05T06:42:32Z,7367,0.0,2090.4,0.0,0.0
2026-09-05T06:42:42Z,7367,0.0,2091.3,0.0,0.0
2026-09-05T06:42:52Z,7367,0.0,2091.3,0.0,0.0
2026-09-05T06:43:02Z,7367,0.0,2091.3,0.0,0.0
2026-09-05T06:43:12Z,7367,0.0,2099.6,0.0,0.0
2026-09-05T06:43:22Z,7367,0.0,2100.8,0.0,0.0
2026-09-05T06:43:32Z,7367,0.0,2100.8,0.0,0.0
2026-09-05T06:43:42Z,7367,0.0,2101.4,0.0,0.0
2026-09-05T06:43:52Z,7367,0.0,2101.4,0.0,0.0
2026-09-05T06:44:02Z,7367,0.0,2101.4,0.0,0.0
2026-09-05T06:44:12Z,7367,0.0,2107.3,0.0,0.0
2026-09-05T06:44:22Z,7367,0.0,2107.4,0.0,0.0
2026-09-05T06:44:32Z,7367,0.0,2107.8,0.0,0.0
2026-09-05T06:44:42Z,7367,0.0,2107.8,0.0,0.0
2026-09-05T06:44:52Z,7367,0.0,2107.8,0.0,0.0
2026-09-05T06:45:02Z,7367,0.0,2107.8,0.0,0.0
2026-09-05T06:45:12Z,7367,0.0,2123.8,0.0,0.0
2026-09-05T06:45:22Z,7367,0.0,2123.8,0.0,0.0
2026-09-05T06:45:32Z,7367,0.0,2123.8,0.0,0.0
2026-09-05T06:45:42Z,7367,0.0,2123.8,0.0,0.0
2026-09-05T06:45:52Z,7367,0.0,2123.8,0.0,0.0
2026-09-05T06:46:02Z,7367,0.0,2123.8,0.0,0.0
2026-09-05T06:46:12Z,7367,0.0,2123.8,0.0,0.0
2026-09-05T06:46:22Z,7367,0.0,2123.8,0.0,0.0
2026-09-05T06:46:32Z,7367,0.0,2123.8,0.0,0.0
2026-09-05T06:46:42Z,7367,0.0,2123.9,0.0,0.0
2026-09-05T06:46:52Z,7367,0.0,2124.0,0.0,0.0
2026-09-05T06:47:02Z,7367,0.0,2125.2,0.0,0.0
2026-09-05T06:47:12Z,7367,0.0,2125.3,0.0,0.0
2026-09-05T06:47:23Z,7367,0.0,2125.3,0.0,0.0
2026-09-05T06:47:33Z,7367,0.0,2125.3,0.0,0.0
2026-09-05T06:47:43Z,7367,0.0,2125.4,0.0,0.0
2026-09-05T06:47:53Z,7367,0.0,2125.4,0.0,0.0
2026-09-05T06:48:03Z,7367,0.0,2125.5,0.0,0.0
2026-09-05T06:48:13Z,7367,0.0,2125.5,0.0,0.0
2026-09-05T06:48:23Z,7367,0.0,2125.5,0.0,0.0
2026-09-05T06:48:33Z,7367,0.0,2125.5,0.0,0.0
2026-09-05T06:48:43Z,7367,0.0,2125.5,0.0,0.0
2026-09-05T06:48:53Z,7367,0.0,2125.5,0.0,0.0
2026-09-05T06:49:03Z,7367,0.0,2125.5,0.0,0.0
